age,income,city,bought
54,127938,Delhi,1
26,45144,Bangalore,0
54,107554,Hyderabad,1
56,100219,Chennai,1
42,51765,Chennai,0
22,95056,Chennai,0
30,87230,Delhi,1
39,99647,Chennai,1
58,142275,Bangalore,1
23,47468,Delhi,0
61,97470,Mumbai,1
20,133327,Hyderabad,0
49,28517,Mumbai,0
30,34108,Chennai,0
36,51986,Mumbai,0
36,111451,Hyderabad,1
22,84593,Delhi,0
41,92964,Delhi,1
28,67830,Chennai,1
43,45582,Delhi,0
26,95313,Chennai,1
48,122405,Delhi,1
42,143435,Mumbai,1
26,139091,Mumbai,1
37,81649,Chennai,1
28,104129,Hyderabad,1
37,102003,Mumbai,1
50,118948,Chennai,1
35,51437,Delhi,0
27,83422,Delhi,1
43,104278,Mumbai,1
51,68108,Hyderabad,1
49,85319,Chennai,1
54,30122,Delhi,0
36,109711,Chennai,1
40,116791,Bangalore,1
43,105350,Mumbai,1
44,57654,Mumbai,0
57,121107,Chennai,1
47,75418,Mumbai,1
62,99529,Delhi,1
43,116572,Delhi,1
33,141069,Mumbai,1
35,140678,Hyderabad,1
36,112380,Delhi,1
62,120228,Mumbai,1
49,78907,Hyderabad,1
25,73330,Delhi,0
24,91112,Bangalore,0
44,84105,Mumbai,1
34,52180,Hyderabad,0
20,85577,Delhi,0
22,108737,Chennai,0
42,70043,Chennai,1
30,76992,Delhi,1
18,57847,Delhi,0
63,145210,Mumbai,1
38,112856,Chennai,1
49,85470,Delhi,1
23,96883,Mumbai,0
63,149520,Chennai,1
26,86707,Bangalore,1
28,47359,Delhi,0
56,38174,Mumbai,0
36,41272,Hyderabad,0
65,76229,Mumbai,1
22,113000,Delhi,0
61,60815,Mumbai,1
46,71935,Mumbai,1
31,118639,Delhi,1
61,94769,Mumbai,1
46,116323,Delhi,1
58,131366,Hyderabad,1
59,111840,Delhi,1
42,115485,Bangalore,1
46,31870,Hyderabad,0
18,31378,Chennai,0
30,146742,Mumbai,1
41,144112,Mumbai,1
30,36978,Delhi,0
44,28662,Delhi,0
39,132548,Mumbai,1
61,112680,Delhi,1
32,140642,Delhi,1
60,47004,Mumbai,0
20,79484,Hyderabad,0
24,131905,Bangalore,0
38,98669,Mumbai,1
57,52147,Hyderabad,0
43,148066,Chennai,1
25,55462,Mumbai,0
24,71737,Bangalore,0
29,26965,Chennai,0
59,66450,Delhi,1
42,52887,Chennai,0
32,33652,Bangalore,0
59,106777,Bangalore,1
20,33825,Mumbai,0
44,64522,Hyderabad,1
49,38344,Hyderabad,0
54,47473,Bangalore,0
24,103625,Bangalore,0
58,116267,Chennai,1
61,146183,Mumbai,1
39,47980,Bangalore,0
60,88193,Delhi,1
39,27313,Hyderabad,0
55,83839,Chennai,1
50,108963,Mumbai,1
50,102000,Delhi,1
32,27780,Hyderabad,0
25,65481,Mumbai,0
65,81164,Mumbai,1
57,35405,Delhi,0
26,74089,Chennai,1
36,51478,Mumbai,0
42,51789,Delhi,0
33,146033,Hyderabad,1
46,121895,Bangalore,1
26,61454,Bangalore,1
59,128149,Delhi,1
51,128780,Chennai,1
59,131523,Bangalore,1
19,55016,Bangalore,0
39,56752,Mumbai,0
52,32087,Mumbai,0
61,116262,Mumbai,1
56,139387,Chennai,1
51,67157,Mumbai,1
46,107546,Delhi,1
22,139015,Chennai,0
22,149998,Mumbai,0
21,108147,Mumbai,0
31,41457,Delhi,0
29,102677,Hyderabad,1
31,55973,Hyderabad,0
23,80868,Chennai,0
37,46516,Mumbai,0
33,80576,Mumbai,1
56,57632,Bangalore,0
36,100552,Chennai,1
58,51398,Bangalore,0
48,35487,Bangalore,0
43,74508,Mumbai,1
48,82852,Chennai,1
50,104874,Chennai,1
27,132427,Chennai,1
19,124867,Chennai,0
45,136941,Delhi,1
37,103011,Hyderabad,1
27,97463,Mumbai,1
34,74866,Chennai,1
37,84454,Bangalore,1
42,98681,Hyderabad,1
48,34429,Bangalore,0
26,118698,Chennai,1
30,45280,Mumbai,0
18,26682,Hyderabad,0
64,120072,Bangalore,1
49,78025,Chennai,1
43,122280,Bangalore,1
42,89166,Bangalore,1
59,102110,Delhi,1
44,140998,Delhi,1
25,75439,Hyderabad,0
28,50457,Chennai,0
34,126091,Bangalore,1
50,117946,Chennai,1
58,115241,Bangalore,1
62,32563,Chennai,0
45,121424,Mumbai,1
33,87616,Delhi,1
41,107700,Delhi,1
62,112251,Mumbai,1
34,104355,Chennai,1
61,44315,Bangalore,0
33,103924,Hyderabad,1
60,135299,Mumbai,1
18,40300,Delhi,0
59,118272,Chennai,1
43,117545,Hyderabad,1
23,92965,Mumbai,0
45,46734,Chennai,0
34,115680,Bangalore,1
50,94887,Chennai,1
55,65367,Chennai,1
64,138956,Delhi,1
24,108385,Hyderabad,0
40,131722,Mumbai,1
35,123137,Mumbai,1
65,77162,Bangalore,1
18,47072,Chennai,0
18,37697,Delhi,0
62,79767,Hyderabad,1
44,110789,Bangalore,1
64,81485,Mumbai,1
29,74106,Mumbai,1
63,42607,Mumbai,0
49,48853,Hyderabad,0
25,84069,Hyderabad,0
31,49331,Mumbai,0
21,123292,Mumbai,0
30,58993,Chennai,0
46,107160,Hyderabad,1
24,138817,Mumbai,0
23,63420,Delhi,0
42,41342,Bangalore,0
22,69846,Delhi,0
55,55773,Chennai,0
49,113185,Delhi,1
18,33002,Bangalore,0
18,112205,Hyderabad,0
20,37693,Mumbai,0
51,128781,Delhi,1
42,104034,Hyderabad,1
35,147175,Chennai,1
48,124209,Bangalore,1
56,81289,Bangalore,1
41,114372,Bangalore,1
38,132065,Mumbai,1
41,112173,Chennai,1
42,105059,Delhi,1
40,139436,Bangalore,1
24,25404,Chennai,0
62,77665,Mumbai,1
19,103893,Delhi,0
51,61630,Mumbai,1
41,84233,Hyderabad,1
61,111360,Chennai,1
50,79149,Mumbai,1
18,108633,Bangalore,0
19,108070,Bangalore,0
20,130848,Bangalore,0
61,83236,Mumbai,1
56,88509,Chennai,1
65,105293,Delhi,1
40,81087,Chennai,1
60,137341,Delhi,1
64,75444,Bangalore,1
56,50569,Mumbai,0
51,139849,Hyderabad,1
63,91143,Delhi,1
26,90264,Delhi,1
37,134098,Hyderabad,1
47,47027,Chennai,0
25,88198,Hyderabad,0
33,56897,Mumbai,0
28,123730,Delhi,1
24,82002,Delhi,0
28,146766,Bangalore,1
42,125441,Bangalore,1
32,119263,Bangalore,1
60,87429,Delhi,1
60,42793,Hyderabad,0
58,120081,Chennai,1
23,129273,Bangalore,0
32,147130,Hyderabad,1
56,33476,Bangalore,0
42,144297,Chennai,1
59,109161,Hyderabad,1
45,130964,Mumbai,1
32,58959,Delhi,0
36,36492,Delhi,0
23,69595,Hyderabad,0
30,122598,Delhi,1
54,73200,Mumbai,1
38,74832,Hyderabad,1
65,25220,Bangalore,0
21,102340,Hyderabad,0
30,136033,Chennai,1
45,66896,Bangalore,1
61,147411,Mumbai,1
51,111998,Hyderabad,1
55,54116,Delhi,0
43,26204,Hyderabad,0
47,66409,Mumbai,1
36,134735,Mumbai,1
49,114126,Chennai,1
27,103835,Bangalore,1
27,122918,Delhi,1
56,66961,Bangalore,1
50,115256,Delhi,1
35,136105,Hyderabad,1
48,107716,Mumbai,1
49,63206,Chennai,1
21,131195,Bangalore,0
27,133512,Mumbai,1
64,147477,Mumbai,1
62,121433,Delhi,1
29,137299,Chennai,1
64,76355,Bangalore,1
60,144586,Mumbai,1
19,96819,Chennai,0
39,80369,Chennai,1
40,124315,Chennai,1
43,34414,Hyderabad,0
64,62098,Bangalore,1
62,145987,Mumbai,1
62,137230,Hyderabad,1
43,37755,Mumbai,0
38,123601,Hyderabad,1
21,136386,Bangalore,0
47,110804,Mumbai,1
54,43030,Chennai,0
62,88234,Bangalore,1
27,52494,Mumbai,0
65,50644,Delhi,0
41,120152,Hyderabad,1
24,113908,Mumbai,0
42,149570,Chennai,1
61,135318,Mumbai,1
21,37589,Bangalore,0
48,48544,Delhi,0
25,92559,Bangalore,0
55,81861,Mumbai,1
58,119706,Chennai,1
33,29455,Delhi,0
33,76989,Chennai,1
37,115175,Hyderabad,1
29,110563,Chennai,1
62,129244,Delhi,1
47,138363,Chennai,1
35,107881,Chennai,1
41,26520,Delhi,0
25,35831,Delhi,0
49,109070,Hyderabad,1
32,28018,Hyderabad,0
54,100055,Chennai,1
35,115928,Delhi,1
55,48736,Chennai,0
48,109488,Chennai,1
37,99897,Mumbai,1
24,67628,Delhi,0
63,144128,Hyderabad,1
29,78127,Delhi,1
43,97883,Hyderabad,1
51,89036,Delhi,1
51,134726,Hyderabad,1
52,118552,Delhi,1
31,111321,Delhi,1
29,137984,Hyderabad,1
62,48584,Delhi,0
53,83619,Bangalore,1
25,30130,Mumbai,0
54,52030,Mumbai,0
23,98727,Bangalore,0
20,36090,Delhi,0
50,64135,Bangalore,1
52,47492,Chennai,0
60,25011,Mumbai,0
37,31051,Hyderabad,0
36,111397,Hyderabad,1
46,43331,Hyderabad,0
49,116108,Bangalore,1
51,144378,Bangalore,1
56,95544,Hyderabad,1
31,115168,Delhi,1
60,132448,Delhi,1
33,29814,Mumbai,0
27,64283,Mumbai,1
26,103924,Hyderabad,1
31,102566,Bangalore,1
35,41841,Hyderabad,0
45,34746,Hyderabad,0
34,59167,Chennai,0
59,143444,Mumbai,1
43,84777,Delhi,1
34,113673,Chennai,1
62,43775,Hyderabad,0
31,34248,Bangalore,0
58,116331,Mumbai,1
63,73777,Hyderabad,1
60,109904,Hyderabad,1
56,46501,Chennai,0
27,66465,Chennai,1
42,28396,Hyderabad,0
33,35161,Bangalore,0
25,94660,Delhi,0
61,96875,Chennai,1
22,68169,Delhi,0
41,144176,Bangalore,1
35,44179,Mumbai,0
35,26292,Delhi,0
42,54127,Chennai,0
24,127594,Delhi,0
29,94006,Bangalore,1
55,132655,Chennai,1
24,94331,Bangalore,0
62,99993,Bangalore,1
53,60527,Hyderabad,1
24,142515,Delhi,0
28,66680,Chennai,1
29,70242,Hyderabad,1
53,102937,Chennai,1
48,102635,Mumbai,1
34,26244,Hyderabad,0
63,45380,Mumbai,0
27,74650,Hyderabad,1
65,60044,Delhi,1
64,108780,Bangalore,1
63,126912,Mumbai,1
61,104783,Chennai,1
63,85003,Mumbai,1
46,71399,Chennai,1
50,62594,Bangalore,1
45,93235,Mumbai,1
37,108313,Delhi,1
37,78282,Bangalore,1
23,108188,Delhi,0
22,120676,Mumbai,0
23,46641,Hyderabad,0
21,36086,Bangalore,0
53,146843,Chennai,1
18,149308,Chennai,0
61,91674,Mumbai,1
48,90248,Hyderabad,1
61,113706,Hyderabad,1
62,41343,Chennai,0
18,105777,Mumbai,0
65,25955,Chennai,0
62,95035,Bangalore,1
33,121859,Hyderabad,1
61,104848,Delhi,1
56,83805,Mumbai,1
61,146921,Hyderabad,1
32,47913,Delhi,0
41,135023,Mumbai,1
50,71306,Delhi,1
45,89947,Chennai,1
28,73927,Delhi,1
39,144805,Mumbai,1
52,136513,Delhi,1
36,64213,Chennai,1
36,59701,Mumbai,0
18,121734,Hyderabad,0
43,53503,Bangalore,0
59,92571,Delhi,1
47,141980,Hyderabad,1
49,32536,Bangalore,0
18,105678,Chennai,0
39,64105,Bangalore,1
24,25675,Bangalore,0
64,49400,Chennai,0
40,26161,Delhi,0
45,89493,Mumbai,1
23,94349,Hyderabad,0
27,78833,Delhi,1
49,25905,Mumbai,0
60,57785,Mumbai,0
48,76820,Bangalore,1
37,72775,Chennai,1
29,95310,Bangalore,1
24,82484,Chennai,0
28,43333,Bangalore,0
65,81880,Delhi,1
40,140812,Mumbai,1
25,49846,Bangalore,0
20,42521,Chennai,0
44,122507,Bangalore,1
20,46012,Mumbai,0
48,112194,Bangalore,1
25,80193,Chennai,0
53,89955,Mumbai,1
38,123446,Chennai,1
50,120157,Chennai,1
26,39382,Delhi,0
19,41531,Mumbai,0
40,90536,Delhi,1
61,55999,Delhi,0
61,133768,Bangalore,1
45,103261,Delhi,1
45,87939,Bangalore,1
36,88691,Delhi,1
45,57472,Hyderabad,0
27,120584,Hyderabad,1
29,57698,Bangalore,0
25,138268,Bangalore,0
62,57421,Chennai,0
30,87114,Delhi,1
62,120742,Hyderabad,1
57,48748,Mumbai,0
55,107432,Mumbai,1
32,40789,Mumbai,0
43,30028,Bangalore,0
30,146778,Mumbai,1
45,27314,Hyderabad,0
30,36919,Delhi,0
42,78385,Hyderabad,1
37,116771,Mumbai,1
32,69063,Chennai,1
48,33041,Hyderabad,0
45,109393,Delhi,1
37,39425,Bangalore,0
41,61773,Bangalore,1
63,79797,Mumbai,1
38,142323,Delhi,1
29,30359,Delhi,0
21,111563,Bangalore,0
31,62397,Chennai,1
35,144076,Hyderabad,1
24,81479,Mumbai,0
34,149299,Chennai,1
41,68815,Bangalore,1
25,37699,Delhi,0
61,97321,Mumbai,1
39,72260,Bangalore,1
65,127079,Hyderabad,1
51,104261,Bangalore,1
33,110229,Bangalore,1
31,101588,Chennai,1
23,141286,Delhi,0
26,107517,Hyderabad,1
25,30379,Hyderabad,0
59,132139,Mumbai,1
30,117361,Chennai,1
24,34814,Hyderabad,0
57,69944,Bangalore,1
64,87154,Mumbai,1
52,119472,Mumbai,1
20,41755,Mumbai,0
44,97154,Bangalore,1
53,70526,Bangalore,1
46,107557,Delhi,1
45,33874,Chennai,0
44,93650,Hyderabad,1
19,46880,Hyderabad,0
35,116318,Mumbai,1
36,30956,Hyderabad,0
21,129122,Mumbai,0
65,131762,Chennai,1
49,114744,Hyderabad,1
50,34828,Mumbai,0
46,123399,Hyderabad,1
42,98727,Chennai,1
43,104589,Bangalore,1
31,49125,Delhi,0
28,99959,Mumbai,1
55,116320,Delhi,1
50,84695,Hyderabad,1
63,119447,Hyderabad,1
34,64768,Mumbai,1
36,117832,Bangalore,1
53,40611,Mumbai,0
32,30978,Hyderabad,0
33,63252,Delhi,1
58,44416,Bangalore,0
26,60446,Delhi,1
59,57637,Mumbai,0
52,40228,Delhi,0
59,70542,Hyderabad,1
41,67540,Delhi,1
63,140865,Hyderabad,1
34,119644,Mumbai,1
44,142746,Hyderabad,1
36,67550,Delhi,1
58,131944,Delhi,1
40,53741,Bangalore,0
29,58552,Delhi,0
52,111155,Hyderabad,1
24,119712,Chennai,0
59,58730,Hyderabad,0
53,52021,Chennai,0
32,67501,Bangalore,1
31,101239,Chennai,1
27,83465,Mumbai,1
64,120195,Chennai,1
41,44442,Chennai,0
23,90006,Mumbai,0
47,49251,Mumbai,0
30,99666,Chennai,1
64,48646,Bangalore,0
19,65653,Mumbai,0
29,132151,Chennai,1
61,104668,Mumbai,1
22,43811,Delhi,0
45,57145,Chennai,0
59,77757,Delhi,1
64,94045,Mumbai,1
64,123362,Delhi,1
56,38071,Chennai,0
42,27715,Delhi,0
18,125066,Delhi,0
26,57550,Delhi,0
35,43695,Hyderabad,0
18,128861,Delhi,0
24,96089,Bangalore,0
63,36136,Mumbai,0
26,87970,Hyderabad,1
46,131884,Mumbai,1
37,68483,Chennai,1
27,56956,Delhi,0
52,115707,Bangalore,1
58,96252,Delhi,1
19,133124,Delhi,0
24,96387,Bangalore,0
24,92048,Chennai,0
27,25158,Mumbai,0
19,54710,Chennai,0
42,44316,Bangalore,0
59,62597,Mumbai,1
61,75429,Delhi,1
49,47224,Delhi,0
32,38334,Bangalore,0
40,34999,Hyderabad,0
39,40512,Bangalore,0
23,142386,Delhi,0
56,44805,Mumbai,0
45,94531,Bangalore,1
56,48771,Chennai,0
27,142062,Bangalore,1
57,132159,Bangalore,1
40,139740,Delhi,1
35,145092,Chennai,1
60,73380,Bangalore,1
63,129685,Delhi,1
18,137946,Mumbai,0
59,44213,Bangalore,0
27,76196,Chennai,1
64,129444,Chennai,1
22,39832,Hyderabad,0
45,120251,Bangalore,1
27,36855,Bangalore,0
26,48838,Chennai,0
40,66853,Chennai,1
45,88083,Chennai,1
56,129005,Bangalore,1
26,130138,Mumbai,1
42,79874,Hyderabad,1
49,95614,Hyderabad,1
49,94792,Hyderabad,1
32,75413,Delhi,1
55,118706,Chennai,1
51,100743,Mumbai,1
62,36436,Mumbai,0
41,25375,Mumbai,0
19,72500,Hyderabad,0
48,42510,Delhi,0
21,144454,Bangalore,0
41,136247,Mumbai,1
36,85344,Mumbai,1
53,147072,Chennai,1
33,52621,Mumbai,0
21,122910,Mumbai,0
25,116197,Mumbai,0
42,121086,Delhi,1
62,80667,Bangalore,1
21,116934,Delhi,0
60,101232,Delhi,1
48,134764,Hyderabad,1
28,28956,Mumbai,0
41,43517,Delhi,0
33,35101,Delhi,0
54,133929,Chennai,1
27,125324,Mumbai,1
48,122459,Mumbai,1
65,94133,Bangalore,1
48,78939,Bangalore,1
46,127419,Delhi,1
36,39583,Mumbai,0
21,140495,Delhi,0
56,123452,Mumbai,1
50,46017,Delhi,0
43,134141,Chennai,1
61,149287,Chennai,1
53,118245,Bangalore,1
54,90781,Bangalore,1
63,54794,Chennai,0
28,60628,Delhi,1
51,74487,Mumbai,1
65,52769,Chennai,0
57,32339,Mumbai,0
43,49077,Hyderabad,0
56,135325,Delhi,1
62,86398,Chennai,1
38,110550,Chennai,1
42,46603,Delhi,0
41,109757,Chennai,1
30,60378,Delhi,1
24,35198,Bangalore,0
56,127078,Bangalore,1
19,56395,Bangalore,0
28,95984,Delhi,1
22,52775,Hyderabad,0
18,124158,Bangalore,0
30,97311,Mumbai,1
58,146792,Delhi,1
33,60280,Delhi,1
54,99029,Delhi,1
54,128576,Chennai,1
20,31297,Bangalore,0
23,148667,Bangalore,0
18,71746,Bangalore,0
43,90564,Mumbai,1
38,123545,Chennai,1
64,71640,Mumbai,1
62,113432,Delhi,1
39,78383,Hyderabad,1
24,90821,Mumbai,0
19,101962,Chennai,0
48,101855,Delhi,1
36,46131,Mumbai,0
61,85700,Delhi,1
58,37227,Mumbai,0
31,130837,Mumbai,1
63,46108,Hyderabad,0
51,120514,Hyderabad,1
59,93588,Bangalore,1
46,127937,Mumbai,1
39,63121,Bangalore,1
57,137191,Chennai,1
20,141743,Chennai,0
33,52370,Hyderabad,0
56,34830,Mumbai,0
54,107285,Chennai,1
24,130477,Delhi,0
27,125442,Bangalore,1
53,138709,Delhi,1
49,37335,Chennai,0
38,47245,Bangalore,0
28,33934,Bangalore,0
54,72622,Bangalore,1
23,34323,Mumbai,0
63,126179,Chennai,1
34,87031,Bangalore,1
46,110235,Mumbai,1
25,99545,Chennai,0
20,72641,Bangalore,0
43,78612,Hyderabad,1
61,41906,Chennai,0
41,92171,Hyderabad,1
38,73979,Delhi,1
61,79158,Hyderabad,1
46,59449,Delhi,0
57,109392,Delhi,1
65,128624,Mumbai,1
62,132640,Hyderabad,1
18,45258,Delhi,0
36,74259,Mumbai,1
54,77334,Delhi,1
32,75885,Chennai,1
60,37255,Bangalore,0
47,86405,Hyderabad,1
47,39302,Delhi,0
29,120915,Delhi,1
43,125691,Chennai,1
30,77628,Bangalore,1
22,66587,Bangalore,0
56,88739,Mumbai,1
62,122161,Chennai,1
25,61487,Chennai,0
20,96444,Mumbai,0
48,44072,Mumbai,0
38,99475,Delhi,1
56,126476,Chennai,1
21,147743,Bangalore,0
45,87050,Mumbai,1
21,52720,Delhi,0
61,80433,Bangalore,1
34,108320,Mumbai,1
23,43577,Delhi,0
35,78093,Delhi,1
37,139527,Chennai,1
44,93783,Mumbai,1
60,142056,Bangalore,1
29,133861,Delhi,1
23,142303,Chennai,0
39,123720,Bangalore,1
28,51031,Bangalore,0
44,88127,Chennai,1
52,115286,Mumbai,1
62,82250,Bangalore,1
62,99752,Chennai,1
18,98519,Hyderabad,0
30,35198,Hyderabad,0
57,43955,Bangalore,0
60,132938,Bangalore,1
18,44727,Chennai,0
27,90463,Bangalore,1
25,128811,Chennai,0
34,93248,Delhi,1
46,148643,Mumbai,1
58,83894,Hyderabad,1
24,29782,Mumbai,0
65,49596,Chennai,0
62,96576,Mumbai,1
56,74487,Mumbai,1
40,52494,Mumbai,0
61,100607,Delhi,1
41,131663,Bangalore,1
19,64576,Bangalore,0
50,132354,Delhi,1
62,90422,Chennai,1
44,78790,Bangalore,1
40,133551,Hyderabad,1
45,93572,Bangalore,1
25,146418,Mumbai,0
47,81149,Bangalore,1
29,97450,Hyderabad,1
28,96141,Chennai,1
42,62359,Chennai,1
58,62125,Hyderabad,1
24,36484,Delhi,0
23,110147,Delhi,0
57,147224,Chennai,1
24,90064,Hyderabad,0
52,38068,Chennai,0
50,101183,Delhi,1
60,62998,Chennai,1
31,54213,Chennai,0
53,74948,Delhi,1
30,137242,Chennai,1
25,70955,Chennai,0
44,144012,Chennai,1
18,148157,Bangalore,0
32,91527,Bangalore,1
35,140291,Bangalore,1
37,134901,Chennai,1
61,56661,Delhi,0
44,29282,Delhi,0
19,45103,Bangalore,0
51,132483,Hyderabad,1
38,68920,Mumbai,1
54,81363,Mumbai,1
53,76296,Mumbai,1
57,109467,Chennai,1
21,130032,Hyderabad,0
45,41891,Chennai,0
64,47769,Chennai,0
38,92800,Mumbai,1
45,55273,Delhi,0
63,130011,Mumbai,1
50,40515,Hyderabad,0
43,135497,Bangalore,1
53,45847,Bangalore,0
31,37223,Delhi,0
19,82333,Delhi,0
58,125929,Hyderabad,1
27,28646,Hyderabad,0
63,96260,Delhi,1
54,75122,Delhi,1
65,121229,Mumbai,1
47,108160,Bangalore,1
29,56420,Mumbai,0
37,50405,Hyderabad,0
33,120199,Chennai,1
34,111410,Delhi,1
35,35874,Mumbai,0
58,28033,Hyderabad,0
24,39540,Chennai,0
56,41080,Delhi,0
27,62022,Bangalore,1
29,37160,Delhi,0
49,135706,Bangalore,1
31,76222,Delhi,1
49,129260,Delhi,1
44,34643,Chennai,0
58,35002,Mumbai,0
61,80038,Chennai,1
38,108040,Chennai,1
28,48567,Bangalore,0
18,143441,Mumbai,0
60,99356,Hyderabad,1
20,40362,Bangalore,0
40,88427,Hyderabad,1
56,96628,Delhi,1
28,93386,Bangalore,1
25,50276,Hyderabad,0
19,95248,Delhi,0
51,92075,Mumbai,1
31,138622,Bangalore,1
25,142777,Mumbai,0
19,67931,Mumbai,0
32,35937,Mumbai,0
35,60870,Chennai,1
30,149941,Delhi,1
40,117809,Hyderabad,1
59,63577,Chennai,1
65,131038,Chennai,1
45,92194,Chennai,1
30,57780,Mumbai,0
30,115053,Bangalore,1
43,38486,Hyderabad,0
55,65840,Mumbai,1
31,119641,Chennai,1
45,140717,Chennai,1
45,103162,Bangalore,1
38,106646,Delhi,1
56,75206,Chennai,1
30,99336,Bangalore,1
41,142688,Delhi,1
46,46921,Delhi,0
50,58169,Hyderabad,0
44,63466,Hyderabad,1
59,149567,Hyderabad,1
40,77206,Delhi,1
25,48580,Bangalore,0
45,128664,Mumbai,1
40,57154,Delhi,0
31,111108,Bangalore,1
41,44010,Bangalore,0
25,26262,Bangalore,0
62,26428,Bangalore,0
31,85997,Hyderabad,1
38,142800,Mumbai,1
53,33681,Chennai,0
36,103879,Mumbai,1
51,53503,Delhi,0
53,61444,Hyderabad,1
60,34807,Hyderabad,0
59,80279,Chennai,1
38,131613,Bangalore,1
30,50837,Delhi,0
49,90359,Delhi,1
35,80212,Delhi,1
25,84347,Mumbai,0
56,67844,Hyderabad,1
42,55988,Hyderabad,0
19,62360,Delhi,0
59,127669,Hyderabad,1
18,144490,Chennai,0
36,42178,Chennai,0
20,142418,Hyderabad,0
51,30127,Bangalore,0
59,27132,Delhi,0
48,37467,Chennai,0
64,64452,Bangalore,1
38,123787,Bangalore,1
43,35455,Hyderabad,0
38,89725,Hyderabad,1
21,76554,Bangalore,0
62,84582,Chennai,1
59,144337,Delhi,1
41,147906,Hyderabad,1
24,28838,Mumbai,0
21,133194,Delhi,0
26,38780,Bangalore,0
62,119929,Chennai,1
32,47307,Delhi,0
30,119910,Bangalore,1
52,25647,Delhi,0
34,140778,Delhi,1
25,31291,Bangalore,0
22,59567,Bangalore,0
62,105314,Chennai,1
35,116575,Mumbai,1
26,101474,Chennai,1
25,41552,Bangalore,0
27,123701,Hyderabad,1
44,108480,Chennai,1
60,41039,Hyderabad,0
51,56525,Hyderabad,0
48,111673,Chennai,1
35,67193,Chennai,1
32,37032,Bangalore,0
36,118242,Delhi,1
40,98205,Mumbai,1
60,109821,Mumbai,1
62,35225,Delhi,0
49,32899,Mumbai,0
18,112883,Mumbai,0
47,132283,Chennai,1
30,88916,Delhi,1
39,52349,Hyderabad,0
51,92361,Bangalore,1
37,117866,Chennai,1
59,45184,Hyderabad,0
24,144816,Mumbai,0
32,145153,Bangalore,1
42,84301,Hyderabad,1
50,51610,Chennai,0
30,33996,Bangalore,0
45,46521,Bangalore,0
54,109984,Delhi,1
27,85418,Delhi,1
65,39444,Mumbai,0
19,142191,Chennai,0
29,59964,Delhi,0
48,111754,Hyderabad,1
46,71131,Bangalore,1
25,146494,Hyderabad,0
23,71455,Chennai,0
31,44742,Chennai,0
50,81472,Hyderabad,1
39,31967,Chennai,0
35,73467,Delhi,1
21,110016,Chennai,0
64,146637,Chennai,1
30,63535,Mumbai,1
43,48153,Hyderabad,0
35,94410,Hyderabad,1
49,92976,Chennai,1
24,114281,Delhi,0
59,57629,Delhi,0
32,40097,Delhi,0
20,100396,Bangalore,0
33,33630,Hyderabad,0
24,61105,Mumbai,0
57,116686,Chennai,1
43,76496,Delhi,1
32,121196,Bangalore,1
49,51962,Mumbai,0
31,70564,Bangalore,1
63,103159,Bangalore,1
64,25407,Delhi,0
29,90960,Hyderabad,1
48,121874,Bangalore,1
62,56276,Mumbai,0
38,114318,Delhi,1
28,49555,Bangalore,0
47,43590,Delhi,0
60,87206,Chennai,1
39,27729,Mumbai,0
34,140508,Delhi,1
28,114024,Delhi,1
56,71156,Chennai,1
55,25131,Chennai,0
33,86940,Delhi,1
20,132338,Delhi,0
54,114135,Bangalore,1
32,93848,Hyderabad,1
28,123958,Mumbai,1
24,38106,Bangalore,0
65,68997,Chennai,1
49,121313,Bangalore,1
52,58730,Chennai,0
34,72748,Chennai,1
18,133494,Bangalore,0
37,118081,Bangalore,1
51,126518,Hyderabad,1
48,39779,Bangalore,0
61,93066,Delhi,1
27,78781,Mumbai,1
60,43564,Bangalore,0
49,29050,Mumbai,0
54,122125,Chennai,1
41,52041,Delhi,0
30,145671,Chennai,1
58,39146,Bangalore,0
58,113971,Hyderabad,1
46,139831,Hyderabad,1
29,59774,Bangalore,0
39,76252,Hyderabad,1
44,148897,Bangalore,1
37,49978,Delhi,0
55,93167,Bangalore,1
57,41116,Chennai,0
47,99273,Bangalore,1
36,39442,Delhi,0
49,146534,Mumbai,1
47,114249,Mumbai,1
51,62982,Hyderabad,1
53,112073,Mumbai,1
37,88809,Bangalore,1
22,129829,Bangalore,0
18,84488,Delhi,0
31,62095,Hyderabad,1
25,31972,Chennai,0
37,25667,Chennai,0
40,111540,Delhi,1
21,57955,Mumbai,0
40,140175,Bangalore,1
50,112205,Hyderabad,1
27,36272,Bangalore,0
27,121082,Mumbai,1
45,101706,Delhi,1
36,53686,Delhi,0
48,147281,Bangalore,1
33,131392,Chennai,1
45,77312,Delhi,1
34,145611,Bangalore,1
56,65728,Mumbai,1
54,82123,Bangalore,1
55,43242,Mumbai,0
34,42785,Chennai,0
53,51151,Bangalore,0
37,36219,Bangalore,0
54,146519,Chennai,1
52,49034,Chennai,0
45,37588,Mumbai,0
51,82920,Bangalore,1
50,147536,Bangalore,1
47,71424,Chennai,1
47,80116,Chennai,1
47,28627,Hyderabad,0
19,125502,Chennai,0
23,124071,Mumbai,0
57,143862,Bangalore,1
33,101064,Hyderabad,1
41,41682,Hyderabad,0
52,142953,Hyderabad,1
36,32017,Chennai,0
26,77814,Delhi,1
47,130838,Hyderabad,1
47,134995,Delhi,1
23,32168,Bangalore,0
